(base) jupyter-st125462@puffer:~/RTML/A5$ python face_gan_celeba.py
2025-03-09 16:44:19,039 - FaceGAN - INFO - Using device: cuda
2025-03-09 16:44:19,077 - FaceGAN - INFO - CUDA is available. Using GPU: NVIDIA GeForce RTX 2080 Ti
2025-03-09 16:44:19,077 - FaceGAN - INFO - Starting Face GAN training...
2025-03-09 16:44:19,196 - FaceGAN - INFO - Found 202599 images in ./data/celeba/img_align_celeba
2025-03-09 16:44:19,196 - FaceGAN - INFO - CelebA dataset loaded successfully with 202599 images
2025-03-09 17:54:59,207 - FaceGAN - INFO - Epoch: [43/50], Batch Num: [1500/1583]
2025-03-09 17:54:59,207 - FaceGAN - INFO - Discriminator Loss: 0.5681, Generator Loss: 3.5191
2025-03-09 17:54:59,208 - FaceGAN - INFO - D(x): 0.8936, D(G(z)): 0.0296
2025-03-09 17:55:04,370 - FaceGAN - INFO - Epoch 43 completed in 98.03 seconds
2025-03-09 17:55:04,799 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [0/1583]
2025-03-09 17:55:04,799 - FaceGAN - INFO - Discriminator Loss: 0.5944, Generator Loss: 1.6381
2025-03-09 17:55:04,800 - FaceGAN - INFO - D(x): 0.6387, D(G(z)): 0.2164
2025-03-09 17:55:10,952 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [100/1583]
2025-03-09 17:55:10,953 - FaceGAN - INFO - Discriminator Loss: 0.8706, Generator Loss: 4.6860
2025-03-09 17:55:10,953 - FaceGAN - INFO - D(x): 0.9808, D(G(z)): 0.0073
2025-03-09 17:55:17,116 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [200/1583]
2025-03-09 17:55:17,116 - FaceGAN - INFO - Discriminator Loss: 1.4993, Generator Loss: 1.1779
2025-03-09 17:55:17,116 - FaceGAN - INFO - D(x): 0.5119, D(G(z)): 0.3197
2025-03-09 17:55:23,245 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [300/1583]
2025-03-09 17:55:23,245 - FaceGAN - INFO - Discriminator Loss: 0.5165, Generator Loss: 4.0024
2025-03-09 17:55:23,245 - FaceGAN - INFO - D(x): 0.9236, D(G(z)): 0.0158
2025-03-09 17:55:29,386 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [400/1583]
2025-03-09 17:55:29,386 - FaceGAN - INFO - Discriminator Loss: 0.4636, Generator Loss: 3.1876
2025-03-09 17:55:29,386 - FaceGAN - INFO - D(x): 0.8500, D(G(z)): 0.0437
2025-03-09 17:55:35,521 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [500/1583]
2025-03-09 17:55:35,521 - FaceGAN - INFO - Discriminator Loss: 0.4444, Generator Loss: 2.8729
2025-03-09 17:55:35,521 - FaceGAN - INFO - D(x): 0.8048, D(G(z)): 0.0563
2025-03-09 17:55:41,686 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [600/1583]
2025-03-09 17:55:41,686 - FaceGAN - INFO - Discriminator Loss: 0.4665, Generator Loss: 2.8258
2025-03-09 17:55:41,686 - FaceGAN - INFO - D(x): 0.8218, D(G(z)): 0.0635
2025-03-09 17:55:47,858 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [700/1583]
2025-03-09 17:55:47,858 - FaceGAN - INFO - Discriminator Loss: 0.4396, Generator Loss: 2.9879
2025-03-09 17:55:47,859 - FaceGAN - INFO - D(x): 0.7869, D(G(z)): 0.0489
2025-03-09 17:55:53,885 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [800/1583]
2025-03-09 17:55:53,885 - FaceGAN - INFO - Discriminator Loss: 0.4259, Generator Loss: 3.1905
2025-03-09 17:55:53,885 - FaceGAN - INFO - D(x): 0.8256, D(G(z)): 0.0415
2025-03-09 17:56:00,045 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [900/1583]
2025-03-09 17:56:00,045 - FaceGAN - INFO - Discriminator Loss: 0.5445, Generator Loss: 2.1847
2025-03-09 17:56:00,045 - FaceGAN - INFO - D(x): 0.6739, D(G(z)): 0.1196
2025-03-09 17:56:06,183 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [1000/1583]
2025-03-09 17:56:06,183 - FaceGAN - INFO - Discriminator Loss: 0.5034, Generator Loss: 3.6434
2025-03-09 17:56:06,184 - FaceGAN - INFO - D(x): 0.9348, D(G(z)): 0.0244
2025-03-09 17:56:12,330 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [1100/1583]
2025-03-09 17:56:12,330 - FaceGAN - INFO - Discriminator Loss: 0.4397, Generator Loss: 4.1856
2025-03-09 17:56:12,330 - FaceGAN - INFO - D(x): 0.9137, D(G(z)): 0.0132
2025-03-09 17:56:18,486 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [1200/1583]
2025-03-09 17:56:18,486 - FaceGAN - INFO - Discriminator Loss: 0.6452, Generator Loss: 4.5362
2025-03-09 17:56:18,487 - FaceGAN - INFO - D(x): 0.9505, D(G(z)): 0.0093
2025-03-09 17:56:24,591 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [1300/1583]
2025-03-09 17:56:24,591 - FaceGAN - INFO - Discriminator Loss: 0.4510, Generator Loss: 3.9587
2025-03-09 17:56:24,592 - FaceGAN - INFO - D(x): 0.9454, D(G(z)): 0.0164
2025-03-09 17:56:30,756 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [1400/1583]
2025-03-09 17:56:30,756 - FaceGAN - INFO - Discriminator Loss: 0.4062, Generator Loss: 3.6806
2025-03-09 17:56:30,756 - FaceGAN - INFO - D(x): 0.8688, D(G(z)): 0.0238
2025-03-09 17:56:36,831 - FaceGAN - INFO - Epoch: [44/50], Batch Num: [1500/1583]
2025-03-09 17:56:36,831 - FaceGAN - INFO - Discriminator Loss: 0.7919, Generator Loss: 2.0150
2025-03-09 17:56:36,831 - FaceGAN - INFO - D(x): 0.5961, D(G(z)): 0.1649
2025-03-09 17:56:41,993 - FaceGAN - INFO - Epoch 44 completed in 97.62 seconds
2025-03-09 17:56:42,382 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [0/1583]
2025-03-09 17:56:42,382 - FaceGAN - INFO - Discriminator Loss: 0.4554, Generator Loss: 2.4876
2025-03-09 17:56:42,382 - FaceGAN - INFO - D(x): 0.7803, D(G(z)): 0.0946
2025-03-09 17:56:48,537 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [100/1583]
2025-03-09 17:56:48,537 - FaceGAN - INFO - Discriminator Loss: 0.6152, Generator Loss: 1.5353
2025-03-09 17:56:48,537 - FaceGAN - INFO - D(x): 0.6145, D(G(z)): 0.2442
2025-03-09 17:56:54,659 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [200/1583]
2025-03-09 17:56:54,659 - FaceGAN - INFO - Discriminator Loss: 0.5510, Generator Loss: 2.4680
2025-03-09 17:56:54,659 - FaceGAN - INFO - D(x): 0.7234, D(G(z)): 0.0903
2025-03-09 17:57:00,763 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [300/1583]
2025-03-09 17:57:00,763 - FaceGAN - INFO - Discriminator Loss: 0.4243, Generator Loss: 3.4882
2025-03-09 17:57:00,763 - FaceGAN - INFO - D(x): 0.8626, D(G(z)): 0.0317
2025-03-09 17:57:06,855 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [400/1583]
2025-03-09 17:57:06,855 - FaceGAN - INFO - Discriminator Loss: 0.4096, Generator Loss: 3.7306
2025-03-09 17:57:06,855 - FaceGAN - INFO - D(x): 0.8711, D(G(z)): 0.0234
2025-03-09 17:57:12,999 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [500/1583]
2025-03-09 17:57:12,999 - FaceGAN - INFO - Discriminator Loss: 0.4814, Generator Loss: 3.8344
2025-03-09 17:57:13,000 - FaceGAN - INFO - D(x): 0.8898, D(G(z)): 0.0191
2025-03-09 17:57:19,120 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [600/1583]
2025-03-09 17:57:19,120 - FaceGAN - INFO - Discriminator Loss: 0.7794, Generator Loss: 1.7036
2025-03-09 17:57:19,120 - FaceGAN - INFO - D(x): 0.5503, D(G(z)): 0.1995
2025-03-09 17:57:25,253 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [700/1583]
2025-03-09 17:57:25,253 - FaceGAN - INFO - Discriminator Loss: 0.4684, Generator Loss: 3.7117
2025-03-09 17:57:25,253 - FaceGAN - INFO - D(x): 0.9215, D(G(z)): 0.0214
2025-03-09 17:57:31,394 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [800/1583]
2025-03-09 17:57:31,395 - FaceGAN - INFO - Discriminator Loss: 1.2726, Generator Loss: 3.9965
2025-03-09 17:57:31,395 - FaceGAN - INFO - D(x): 0.9305, D(G(z)): 0.0188
2025-03-09 17:57:37,520 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [900/1583]
2025-03-09 17:57:37,521 - FaceGAN - INFO - Discriminator Loss: 0.6368, Generator Loss: 2.9513
2025-03-09 17:57:37,521 - FaceGAN - INFO - D(x): 0.6077, D(G(z)): 0.0530
2025-03-09 17:57:43,637 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [1000/1583]
2025-03-09 17:57:43,638 - FaceGAN - INFO - Discriminator Loss: 0.4368, Generator Loss: 3.4357
2025-03-09 17:57:43,638 - FaceGAN - INFO - D(x): 0.8575, D(G(z)): 0.0320
2025-03-09 17:57:49,752 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [1100/1583]
2025-03-09 17:57:49,752 - FaceGAN - INFO - Discriminator Loss: 0.4129, Generator Loss: 3.4062
2025-03-09 17:57:49,752 - FaceGAN - INFO - D(x): 0.8905, D(G(z)): 0.0328
2025-03-09 17:57:55,780 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [1200/1583]
2025-03-09 17:57:55,780 - FaceGAN - INFO - Discriminator Loss: 0.4315, Generator Loss: 3.2639
2025-03-09 17:57:55,780 - FaceGAN - INFO - D(x): 0.7927, D(G(z)): 0.0415
2025-03-09 17:58:01,778 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [1300/1583]
2025-03-09 17:58:01,778 - FaceGAN - INFO - Discriminator Loss: 0.4179, Generator Loss: 3.5958
2025-03-09 17:58:01,778 - FaceGAN - INFO - D(x): 0.9087, D(G(z)): 0.0269
2025-03-09 17:58:07,881 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [1400/1583]
2025-03-09 17:58:07,881 - FaceGAN - INFO - Discriminator Loss: 1.4250, Generator Loss: 0.7125
2025-03-09 17:58:07,882 - FaceGAN - INFO - D(x): 0.3001, D(G(z)): 0.5291
2025-03-09 17:58:13,983 - FaceGAN - INFO - Epoch: [45/50], Batch Num: [1500/1583]
2025-03-09 17:58:13,983 - FaceGAN - INFO - Discriminator Loss: 0.5038, Generator Loss: 3.2870
2025-03-09 17:58:13,983 - FaceGAN - INFO - D(x): 0.8269, D(G(z)): 0.0336
2025-03-09 17:58:19,161 - FaceGAN - INFO - Models saved at epoch 45
2025-03-09 17:58:19,162 - FaceGAN - INFO - Epoch 45 completed in 97.17 seconds
2025-03-09 17:58:19,545 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [0/1583]
2025-03-09 17:58:19,545 - FaceGAN - INFO - Discriminator Loss: 0.7643, Generator Loss: 4.6415
2025-03-09 17:58:19,545 - FaceGAN - INFO - D(x): 0.9674, D(G(z)): 0.0082
2025-03-09 17:58:25,650 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [100/1583]
2025-03-09 17:58:25,651 - FaceGAN - INFO - Discriminator Loss: 0.5017, Generator Loss: 4.2846
2025-03-09 17:58:25,651 - FaceGAN - INFO - D(x): 0.9220, D(G(z)): 0.0133
2025-03-09 17:58:31,721 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [200/1583]
2025-03-09 17:58:31,721 - FaceGAN - INFO - Discriminator Loss: 0.4785, Generator Loss: 2.3662
2025-03-09 17:58:31,721 - FaceGAN - INFO - D(x): 0.7533, D(G(z)): 0.1063
2025-03-09 17:58:37,737 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [300/1583]
2025-03-09 17:58:37,738 - FaceGAN - INFO - Discriminator Loss: 0.4375, Generator Loss: 3.5569
2025-03-09 17:58:37,738 - FaceGAN - INFO - D(x): 0.8601, D(G(z)): 0.0289
2025-03-09 17:58:43,780 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [400/1583]
2025-03-09 17:58:43,780 - FaceGAN - INFO - Discriminator Loss: 0.4826, Generator Loss: 2.8667
2025-03-09 17:58:43,780 - FaceGAN - INFO - D(x): 0.7517, D(G(z)): 0.0614
2025-03-09 17:58:49,797 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [500/1583]
2025-03-09 17:58:49,797 - FaceGAN - INFO - Discriminator Loss: 1.2187, Generator Loss: 1.0664
2025-03-09 17:58:49,797 - FaceGAN - INFO - D(x): 0.3389, D(G(z)): 0.3669
2025-03-09 17:58:55,833 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [600/1583]
2025-03-09 17:58:55,833 - FaceGAN - INFO - Discriminator Loss: 0.4090, Generator Loss: 3.8496
2025-03-09 17:58:55,833 - FaceGAN - INFO - D(x): 0.8369, D(G(z)): 0.0199
2025-03-09 17:59:01,880 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [700/1583]
2025-03-09 17:59:01,880 - FaceGAN - INFO - Discriminator Loss: 0.5555, Generator Loss: 3.0214
2025-03-09 17:59:01,880 - FaceGAN - INFO - D(x): 0.6899, D(G(z)): 0.0479
2025-03-09 17:59:07,930 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [800/1583]
2025-03-09 17:59:07,931 - FaceGAN - INFO - Discriminator Loss: 0.4188, Generator Loss: 3.2889
2025-03-09 17:59:07,931 - FaceGAN - INFO - D(x): 0.8970, D(G(z)): 0.0352
2025-03-09 17:59:13,869 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [900/1583]
2025-03-09 17:59:13,869 - FaceGAN - INFO - Discriminator Loss: 0.3912, Generator Loss: 3.7941
2025-03-09 17:59:13,869 - FaceGAN - INFO - D(x): 0.8562, D(G(z)): 0.0223
2025-03-09 17:59:19,946 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [1000/1583]
2025-03-09 17:59:19,946 - FaceGAN - INFO - Discriminator Loss: 0.4525, Generator Loss: 3.5460
2025-03-09 17:59:19,947 - FaceGAN - INFO - D(x): 0.9126, D(G(z)): 0.0262
2025-03-09 17:59:26,017 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [1100/1583]
2025-03-09 17:59:26,017 - FaceGAN - INFO - Discriminator Loss: 0.8430, Generator Loss: 2.2289
2025-03-09 17:59:26,017 - FaceGAN - INFO - D(x): 0.7279, D(G(z)): 0.1115
2025-03-09 17:59:32,113 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [1200/1583]
2025-03-09 17:59:32,113 - FaceGAN - INFO - Discriminator Loss: 0.4897, Generator Loss: 3.0887
2025-03-09 17:59:32,113 - FaceGAN - INFO - D(x): 0.7212, D(G(z)): 0.0484
2025-03-09 17:59:38,189 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [1300/1583]
2025-03-09 17:59:38,189 - FaceGAN - INFO - Discriminator Loss: 0.4398, Generator Loss: 3.3643
2025-03-09 17:59:38,189 - FaceGAN - INFO - D(x): 0.8806, D(G(z)): 0.0344
2025-03-09 17:59:44,284 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [1400/1583]
2025-03-09 17:59:44,285 - FaceGAN - INFO - Discriminator Loss: 1.1143, Generator Loss: 3.8849
2025-03-09 17:59:44,285 - FaceGAN - INFO - D(x): 0.9154, D(G(z)): 0.0190
2025-03-09 17:59:50,382 - FaceGAN - INFO - Epoch: [46/50], Batch Num: [1500/1583]
2025-03-09 17:59:50,383 - FaceGAN - INFO - Discriminator Loss: 0.7584, Generator Loss: 3.8896
2025-03-09 17:59:50,383 - FaceGAN - INFO - D(x): 0.9659, D(G(z)): 0.0181
2025-03-09 17:59:55,487 - FaceGAN - INFO - Epoch 46 completed in 96.33 seconds
2025-03-09 17:59:55,860 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [0/1583]
2025-03-09 17:59:55,861 - FaceGAN - INFO - Discriminator Loss: 0.4368, Generator Loss: 3.2799
2025-03-09 17:59:55,861 - FaceGAN - INFO - D(x): 0.7994, D(G(z)): 0.0385
2025-03-09 18:00:01,924 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [100/1583]
2025-03-09 18:00:01,924 - FaceGAN - INFO - Discriminator Loss: 0.5015, Generator Loss: 3.9821
2025-03-09 18:00:01,924 - FaceGAN - INFO - D(x): 0.8724, D(G(z)): 0.0178
2025-03-09 18:00:07,955 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [200/1583]
2025-03-09 18:00:07,955 - FaceGAN - INFO - Discriminator Loss: 1.2202, Generator Loss: 1.8173
2025-03-09 18:00:07,955 - FaceGAN - INFO - D(x): 0.7569, D(G(z)): 0.1821
2025-03-09 18:00:13,932 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [300/1583]
2025-03-09 18:00:13,933 - FaceGAN - INFO - Discriminator Loss: 0.5449, Generator Loss: 1.9858
2025-03-09 18:00:13,933 - FaceGAN - INFO - D(x): 0.7253, D(G(z)): 0.1509
2025-03-09 18:00:19,850 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [400/1583]
2025-03-09 18:00:19,850 - FaceGAN - INFO - Discriminator Loss: 0.7977, Generator Loss: 1.9941
2025-03-09 18:00:19,850 - FaceGAN - INFO - D(x): 0.5160, D(G(z)): 0.1606
2025-03-09 18:00:25,767 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [500/1583]
2025-03-09 18:00:25,767 - FaceGAN - INFO - Discriminator Loss: 0.4312, Generator Loss: 3.0084
2025-03-09 18:00:25,768 - FaceGAN - INFO - D(x): 0.8010, D(G(z)): 0.0519
2025-03-09 18:00:31,702 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [600/1583]
2025-03-09 18:00:31,702 - FaceGAN - INFO - Discriminator Loss: 0.4708, Generator Loss: 2.7599
2025-03-09 18:00:31,702 - FaceGAN - INFO - D(x): 0.7349, D(G(z)): 0.0689
2025-03-09 18:00:37,636 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [700/1583]
2025-03-09 18:00:37,636 - FaceGAN - INFO - Discriminator Loss: 0.4387, Generator Loss: 2.9443
2025-03-09 18:00:37,636 - FaceGAN - INFO - D(x): 0.7915, D(G(z)): 0.0531
2025-03-09 18:00:43,642 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [800/1583]
2025-03-09 18:00:43,643 - FaceGAN - INFO - Discriminator Loss: 1.3754, Generator Loss: 0.9088
2025-03-09 18:00:43,643 - FaceGAN - INFO - D(x): 0.3949, D(G(z)): 0.4236
2025-03-09 18:00:49,569 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [900/1583]
2025-03-09 18:00:49,569 - FaceGAN - INFO - Discriminator Loss: 0.5281, Generator Loss: 3.6515
2025-03-09 18:00:49,570 - FaceGAN - INFO - D(x): 0.9032, D(G(z)): 0.0248
2025-03-09 18:00:55,594 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [1000/1583]
2025-03-09 18:00:55,594 - FaceGAN - INFO - Discriminator Loss: 1.9401, Generator Loss: 0.6573
2025-03-09 18:00:55,594 - FaceGAN - INFO - D(x): 0.1717, D(G(z)): 0.5691
2025-03-09 18:01:01,602 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [1100/1583]
2025-03-09 18:01:01,602 - FaceGAN - INFO - Discriminator Loss: 0.6103, Generator Loss: 4.6181
2025-03-09 18:01:01,602 - FaceGAN - INFO - D(x): 0.9080, D(G(z)): 0.0086
2025-03-09 18:01:07,611 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [1200/1583]
2025-03-09 18:01:07,611 - FaceGAN - INFO - Discriminator Loss: 0.4830, Generator Loss: 2.4973
2025-03-09 18:01:07,611 - FaceGAN - INFO - D(x): 0.8168, D(G(z)): 0.0848
2025-03-09 18:01:13,665 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [1300/1583]
2025-03-09 18:01:13,665 - FaceGAN - INFO - Discriminator Loss: 0.4691, Generator Loss: 2.9359
2025-03-09 18:01:13,665 - FaceGAN - INFO - D(x): 0.8109, D(G(z)): 0.0585
2025-03-09 18:01:19,697 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [1400/1583]
2025-03-09 18:01:19,697 - FaceGAN - INFO - Discriminator Loss: 0.4444, Generator Loss: 3.2347
2025-03-09 18:01:19,698 - FaceGAN - INFO - D(x): 0.7766, D(G(z)): 0.0393
2025-03-09 18:01:25,761 - FaceGAN - INFO - Epoch: [47/50], Batch Num: [1500/1583]
2025-03-09 18:01:25,761 - FaceGAN - INFO - Discriminator Loss: 0.4180, Generator Loss: 4.1189
2025-03-09 18:01:25,762 - FaceGAN - INFO - D(x): 0.8862, D(G(z)): 0.0144
2025-03-09 18:01:30,870 - FaceGAN - INFO - Epoch 47 completed in 95.38 seconds
2025-03-09 18:01:31,304 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [0/1583]
2025-03-09 18:01:31,304 - FaceGAN - INFO - Discriminator Loss: 0.7566, Generator Loss: 1.4441
2025-03-09 18:01:31,305 - FaceGAN - INFO - D(x): 0.5235, D(G(z)): 0.2719
2025-03-09 18:01:37,421 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [100/1583]
2025-03-09 18:01:37,421 - FaceGAN - INFO - Discriminator Loss: 0.4215, Generator Loss: 3.8096
2025-03-09 18:01:37,421 - FaceGAN - INFO - D(x): 0.8958, D(G(z)): 0.0219
2025-03-09 18:01:43,447 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [200/1583]
2025-03-09 18:01:43,447 - FaceGAN - INFO - Discriminator Loss: 0.6331, Generator Loss: 4.9821
2025-03-09 18:01:43,447 - FaceGAN - INFO - D(x): 0.9429, D(G(z)): 0.0056
2025-03-09 18:01:49,484 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [300/1583]
2025-03-09 18:01:49,484 - FaceGAN - INFO - Discriminator Loss: 0.4326, Generator Loss: 3.2180
2025-03-09 18:01:49,484 - FaceGAN - INFO - D(x): 0.7999, D(G(z)): 0.0436
2025-03-09 18:01:55,525 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [400/1583]
2025-03-09 18:01:55,525 - FaceGAN - INFO - Discriminator Loss: 0.9363, Generator Loss: 1.6445
2025-03-09 18:01:55,525 - FaceGAN - INFO - D(x): 0.4431, D(G(z)): 0.2156
2025-03-09 18:02:01,594 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [500/1583]
2025-03-09 18:02:01,594 - FaceGAN - INFO - Discriminator Loss: 0.4940, Generator Loss: 2.6870
2025-03-09 18:02:01,594 - FaceGAN - INFO - D(x): 0.7543, D(G(z)): 0.0690
2025-03-09 18:02:07,699 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [600/1583]
2025-03-09 18:02:07,699 - FaceGAN - INFO - Discriminator Loss: 0.4330, Generator Loss: 3.3527
2025-03-09 18:02:07,699 - FaceGAN - INFO - D(x): 0.8358, D(G(z)): 0.0354
2025-03-09 18:02:13,791 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [700/1583]
2025-03-09 18:02:13,791 - FaceGAN - INFO - Discriminator Loss: 1.0603, Generator Loss: 5.5150
2025-03-09 18:02:13,791 - FaceGAN - INFO - D(x): 0.9872, D(G(z)): 0.0029
2025-03-09 18:02:19,859 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [800/1583]
2025-03-09 18:02:19,860 - FaceGAN - INFO - Discriminator Loss: 0.6279, Generator Loss: 2.4344
2025-03-09 18:02:19,860 - FaceGAN - INFO - D(x): 0.6170, D(G(z)): 0.1022
2025-03-09 18:02:25,977 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [900/1583]
2025-03-09 18:02:25,977 - FaceGAN - INFO - Discriminator Loss: 0.4254, Generator Loss: 3.4325
2025-03-09 18:02:25,978 - FaceGAN - INFO - D(x): 0.7978, D(G(z)): 0.0322
2025-03-09 18:02:32,077 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [1000/1583]
2025-03-09 18:02:32,077 - FaceGAN - INFO - Discriminator Loss: 0.6535, Generator Loss: 2.6412
2025-03-09 18:02:32,077 - FaceGAN - INFO - D(x): 0.5963, D(G(z)): 0.0809
2025-03-09 18:02:38,071 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [1100/1583]
2025-03-09 18:02:38,071 - FaceGAN - INFO - Discriminator Loss: 1.0244, Generator Loss: 6.4750
2025-03-09 18:02:38,071 - FaceGAN - INFO - D(x): 0.9915, D(G(z)): 0.0010
2025-03-09 18:02:44,125 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [1200/1583]
2025-03-09 18:02:44,125 - FaceGAN - INFO - Discriminator Loss: 1.2464, Generator Loss: 1.6976
2025-03-09 18:02:44,125 - FaceGAN - INFO - D(x): 0.6300, D(G(z)): 0.1770
2025-03-09 18:02:50,178 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [1300/1583]
2025-03-09 18:02:50,178 - FaceGAN - INFO - Discriminator Loss: 0.5861, Generator Loss: 2.0525
2025-03-09 18:02:50,178 - FaceGAN - INFO - D(x): 0.6656, D(G(z)): 0.1496
2025-03-09 18:02:56,270 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [1400/1583]
2025-03-09 18:02:56,270 - FaceGAN - INFO - Discriminator Loss: 0.4885, Generator Loss: 2.1269
2025-03-09 18:02:56,271 - FaceGAN - INFO - D(x): 0.7487, D(G(z)): 0.1292
2025-03-09 18:03:02,388 - FaceGAN - INFO - Epoch: [48/50], Batch Num: [1500/1583]
2025-03-09 18:03:02,388 - FaceGAN - INFO - Discriminator Loss: 0.8010, Generator Loss: 2.1104
2025-03-09 18:03:02,388 - FaceGAN - INFO - D(x): 0.5952, D(G(z)): 0.1134
2025-03-09 18:03:07,517 - FaceGAN - INFO - Epoch 48 completed in 96.65 seconds
2025-03-09 18:03:07,912 - FaceGAN - INFO - Epoch: [49/50], Batch Num: [0/1583]
2025-03-09 18:03:07,913 - FaceGAN - INFO - Discriminator Loss: 0.7286, Generator Loss: 4.6833
2025-03-09 18:03:07,913 - FaceGAN - INFO - D(x): 0.9286, D(G(z)): 0.0074
2025-03-09 18:03:14,039 - FaceGAN - INFO - Epoch: [49/50], Batch Num: [100/1583]
2025-03-09 18:03:14,039 - FaceGAN - INFO - Discriminator Loss: 0.4363, Generator Loss: 3.4049
2025-03-09 18:03:14,039 - FaceGAN - INFO - D(x): 0.7938, D(G(z)): 0.0317
2025-03-09 18:03:20,031 - FaceGAN - INFO - Epoch: [49/50], Batch Num: [200/1583]
2025-03-09 18:03:20,031 - FaceGAN - INFO - Discriminator Loss: 0.9730, Generator Loss: 1.9416
2025-03-09 18:03:20,031 - FaceGAN - INFO - D(x): 0.4198, D(G(z)): 0.1502
2025-03-09 18:03:26,064 - FaceGAN - INFO - Epoch: [49/50], Batch Num: [300/1583]
2025-03-09 18:03:26,064 - FaceGAN - INFO - Discriminator Loss: 0.4618, Generator Loss: 3.9000
2025-03-09 18:03:26,064 - FaceGAN - INFO - D(x): 0.9342, D(G(z)): 0.0171
2025-03-09 18:03:32,111 - FaceGAN - INFO - Epoch: [49/50], Batch Num: [400/1583]
2025-03-09 18:03:32,111 - FaceGAN - INFO - Discriminator Loss: 0.4466, Generator Loss: 3.4452
2025-03-09 18:03:32,111 - FaceGAN - INFO - D(x): 0.8213, D(G(z)): 0.0291
2025-03-09 18:03:38,175 - FaceGAN - INFO - Epoch: [49/50], Batch Num: [500/1583]
